"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.090366664E0,-6.599999964E-2,3.599999845E-2,-1.330000013E-1,1.527776168E-1
1.095333448E0,1.400000043E-2,-5.499999970E-2,-1.330000013E-1,1.446029057E-1
1.100300218E0,4.100000113E-2,3.999999911E-2,-1.599999964E-1,1.699441052E-1
1.105266910E0,4.100000113E-2,-1.220000014E-1,-1.190000027E-1,1.752883370E-1
1.110233727E0,-1.300000027E-2,-1.899999976E-1,-9.999999776E-3,1.907065785E-1
1.115200419E0,0.000000000E0,-8.900000155E-2,-1.059999987E-1,1.384088148E-1
1.120167189E0,0.000000000E0,-1.560000032E-1,2.000000095E-3,1.560128232E-1
1.125133972E0,0.000000000E0,1.999999955E-2,-5.099999905E-2,5.478138265E-2
1.130100741E0,-5.400000140E-2,4.699999839E-2,-1.459999979E-1,1.626068860E-1
1.135067500E0,0.000000000E0,6.899999827E-2,-1.190000027E-1,1.375572623E-1
1.140034270E0,0.000000000E0,1.099999994E-1,-1.190000027E-1,1.620524623E-1
1.145001039E0,-1.300000027E-2,6.899999827E-2,-1.739999950E-1,1.876326145E-1
1.149967597E0,-6.800000370E-2,9.600000083E-2,-1.330000013E-1,1.775640758E-1
1.154934367E0,-3.799999878E-2,5.099999905E-2,-7.800000161E-2,1.006429335E-1
1.159901136E0,-6.499999762E-2,1.459999979E-1,-2.400000021E-2,1.616075465E-1
1.164868120E0,-9.999999776E-3,9.200000018E-2,1.600000076E-2,9.391485534E-2
1.169834658E0,-9.999999776E-3,6.400000304E-2,-1.059999987E-1,1.242256017E-1
1.174801447E0,5.299999937E-2,-5.299999937E-2,5.700000003E-2,9.416474856E-2
1.179768216E0,2.600000054E-2,-3.900000080E-2,-1.330000013E-1,1.410177309E-1
1.184734908E0,9.399999678E-2,-3.900000080E-2,-9.999999776E-3,1.022594712E-1
1.189701740E0,6.599999964E-2,1.400000043E-2,-2.400000021E-2,7.161005498E-2
1.194668510E0,7.500000298E-2,8.900000155E-2,3.000000026E-3,1.164259452E-1
1.199634971E0,6.000000052E-3,-4.600000009E-2,-3.700000048E-2,5.933801517E-2
1.204601995E0,4.699999839E-2,2.099999972E-2,-9.200000018E-2,1.054229570E-1
1.209568764E0,6.000000052E-3,-1.899999939E-2,-1.190000027E-1,1.206565399E-1
1.214535500E0,5.600000173E-2,7.000000216E-3,-1.049999967E-1,1.192057025E-1
1.219502269E0,-1.340000033E-1,3.400000185E-2,-5.099999905E-2,1.473533200E-1
1.224468807E0,-5.200000107E-2,-1.899999939E-2,-6.400000304E-2,8.462269481E-2
1.229435558E0,-5.200000107E-2,1.019999981E-1,-7.800000161E-2,1.385351940E-1
1.234402327E0,-6.199999899E-2,1.330000013E-1,-1.049999967E-1,1.804383538E-1
1.239369115E0,-4.800000042E-2,1.319999993E-1,-1.330000013E-1,1.934347440E-1
1.244336115E0,-7.500000298E-2,7.800000161E-2,-2.280000001E-1,2.523747229E-1
1.249302577E0,-3.400000185E-2,1.190000027E-1,1.600000076E-2,1.247918299E-1
1.254269419E0,4.999999888E-3,-5.400000140E-2,-2.400000021E-2,5.930430136E-2
1.259236188E0,7.400000095E-2,-1.350000054E-1,-2.400000021E-2,1.558107878E-1
1.264202880E0,1.550000012E-1,-3.249999881E-1,-3.700000048E-2,3.619654578E-1
1.269169736E0,1.010000035E-1,-2.840000093E-1,3.000000026E-3,3.014398879E-1
1.274136428E0,1.829999983E-1,-2.910000086E-1,-3.700000048E-2,3.457441314E-1
1.279103197E0,7.299999893E-2,-2.070000023E-1,3.000000026E-3,2.195153771E-1
1.284069971E0,-2.199999988E-2,-7.100000232E-2,-1.049999967E-1,1.286468019E-1
1.289036741E0,-8.000000380E-3,-5.700000003E-2,-9.999999776E-3,5.842088672E-2
1.294003279E0,-9.700000286E-2,9.799999744E-2,-1.049999967E-1,1.733147408E-1
1.298970048E0,-1.509999931E-1,9.799999744E-2,-1.599999964E-1,2.408422643E-1
1.303936818E0,-1.640000045E-1,1.790000051E-1,-1.190000027E-1,2.703664254E-1
1.308903813E0,-1.920000017E-1,-1.739999950E-1,-1.870000064E-1,3.195449911E-1
1.313870351E0,-1.410000026E-1,2.179999948E-1,-1.049999967E-1,2.800535623E-1
1.318837120E0,-9.899999946E-2,1.889999956E-1,-2.010000050E-1,2.931262531E-1
1.323803918E0,-5.799999833E-2,1.070000008E-1,-1.729999930E-1,2.115230426E-1
1.328770611E0,3.599999845E-2,3.249999881E-1,-5.099999905E-2,3.309410703E-1
1.333737452E0,-6.599999964E-2,4.899999872E-2,2.999999933E-2,8.750428439E-2
1.338704221E0,-3.900000080E-2,7.000000216E-3,7.100000232E-2,8.130805862E-2
1.343670990E0,1.239999980E-1,-2.509999871E-1,1.519999951E-1,3.185608130E-1
1.348637683E0,1.920000017E-1,-1.819999963E-1,-2.400000021E-2,2.656388513E-1
1.353604452E0,6.499999762E-2,-6.899999827E-2,4.300000146E-2,1.040913040E-1
1.358571216E0,1.729999930E-1,-2.700000070E-2,-9.200000018E-2,1.977928149E-1
1.363537985E0,1.459999979E-1,-1.400000043E-2,-1.870000064E-1,2.376573201E-1
1.368504755E0,6.400000304E-2,6.700000167E-2,-1.049999967E-1,1.400357095E-1
1.373471544E0,8.999999613E-3,6.300000101E-2,1.600000076E-2,6.562011997E-2
1.378438313E0,7.699999958E-2,1.169999987E-1,9.799999744E-2,1.709444329E-1
1.383404852E0,-4.000000190E-3,1.439999938E-1,-2.400000021E-2,1.460410840E-1
1.388371607E0,-1.669999957E-1,1.710000038E-1,-3.700000048E-2,2.418656650E-1
1.393338376E0,-1.299999952E-1,1.720000058E-1,-6.499999762E-2,2.251865903E-1
1.398305145E0,-8.900000155E-2,2.389999926E-1,-1.599999964E-1,3.010680913E-1
1.403271924E0,-4.800000042E-2,8.000000380E-3,-2.280000001E-1,2.331351541E-1
1.408238693E0,-1.019999981E-1,-1.000000015E-1,-2.140000015E-1,2.572936077E-1
1.413205361E0,-5.700000003E-2,-8.100000024E-2,7.000000030E-2,1.212847892E-1
1.418172130E0,7.900000364E-2,-5.299999937E-2,9.799999744E-2,1.365796471E-1
1.423138977E0,1.059999987E-1,-2.160000056E-1,-7.800000161E-2,2.529347790E-1
1.428105684E0,1.190000027E-1,-2.160000056E-1,-1.330000013E-1,2.801892279E-1
1.433072453E0,1.620000005E-1,-1.000000015E-1,3.000000026E-3,1.904022071E-1
1.438039222E0,1.609999985E-1,-2.360000014E-1,-1.870000064E-1,3.414469250E-1
1.443006001E0,6.599999964E-2,-8.600000292E-2,-1.739999950E-1,2.050073138E-1
1.447972770E0,2.500000037E-2,3.599999845E-2,-5.099999905E-2,6.724581630E-2
1.452939520E0,-2.700000070E-2,2.099999972E-2,4.300000146E-2,5.494542885E-2
1.457906289E0,-9.499999881E-2,-1.899999939E-2,1.600000076E-2,9.819368500E-2
1.462872828E0,-8.100000024E-2,8.900000155E-2,-2.400000021E-2,1.227110440E-1
1.467839592E0,-1.080000028E-1,1.439999938E-1,-7.800000161E-2,1.961733903E-1
1.472806592E0,-6.300000101E-2,1.209999993E-1,-1.870000064E-1,2.314713857E-1
1.477773361E0,-6.300000101E-2,-1.499999966E-2,-1.049999967E-1,1.233653089E-1
1.482739876E0,-7.599999756E-2,5.200000107E-2,-3.700000048E-2,9.924212702E-2
1.487706645E0,-4.899999872E-2,-6.899999827E-2,-1.739999950E-1,1.934890123E-1
1.492673356E0,-1.999999955E-2,-7.699999958E-2,-1.459999979E-1,1.662678541E-1
1.497640126E0,3.299999982E-2,-2.000000030E-1,1.600000076E-2,2.033347024E-1
1.502606972E0,6.100000069E-2,-1.449999958E-1,-5.099999905E-2,1.653692800E-1
1.507573732E0,1.010000035E-1,-1.720000058E-1,-1.739999950E-1,2.646903870E-1
1.512540424E0,4.399999976E-2,-1.350000054E-1,-3.700000048E-2,1.467310515E-1
1.517507194E0,8.500000089E-2,-6.599999964E-2,-7.800000161E-2,1.329097452E-1
1.522473958E0,8.500000089E-2,-1.480000019E-1,-2.400000021E-2,1.723513874E-1
1.527440727E0,2.999999933E-2,-1.070000008E-1,-2.010000050E-1,2.296736862E-1
1.532407467E0,-3.500000015E-2,1.300000027E-2,-1.190000027E-1,1.247196884E-1
1.537374237E0,-6.199999899E-2,5.400000140E-2,-6.499999762E-2,1.048093494E-1
1.542340775E0,-3.500000015E-2,5.400000140E-2,-5.099999905E-2,8.210968313E-2
1.547307534E0,-3.500000015E-2,8.100000024E-2,-5.099999905E-2,1.019166324E-1
1.552274534E0,-1.999999955E-2,1.010000035E-1,-9.200000018E-2,1.380760686E-1
1.557241314E0,-6.100000069E-2,4.000000190E-3,-1.739999950E-1,1.844261325E-1
