"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.601715050E-1,-8.999999613E-3,-2.800000086E-2,-1.330000013E-1,1.362130698E-1
8.651383520E-1,1.700000092E-2,2.600000054E-2,-1.049999967E-1,1.094988556E-1
8.701051350E-1,-8.999999613E-3,0.000000000E0,-2.400000021E-2,2.563201130E-2
8.750721350E-1,-2.300000004E-2,-5.499999970E-2,-7.800000161E-2,9.817331725E-2
8.800389670E-1,2.899999917E-2,0.000000000E0,1.389999986E-1,1.419929560E-1
8.850057360E-1,-6.599999964E-2,-4.100000113E-2,-1.459999979E-1,1.653874222E-1
8.899727360E-1,-2.500000037E-2,3.999999911E-2,2.999999933E-2,5.590169860E-2
8.949395920E-1,-2.500000037E-2,1.300000027E-2,-1.330000013E-1,1.359521989E-1
8.999063620E-1,2.700000070E-2,2.500000037E-2,-5.099999905E-2,6.288879041E-2
9.048731310E-1,-3.999999911E-2,-2.899999917E-2,-5.099999905E-2,7.100704037E-2
9.098401360E-1,5.400000140E-2,-2.000000095E-3,1.600000076E-2,5.635601278E-2
9.148069820E-1,6.800000370E-2,2.400000021E-2,-1.330000013E-1,1.512911130E-1
9.197737560E-1,8.900000155E-2,9.899999946E-2,3.000000026E-3,1.331578018E-1
9.247407560E-1,3.400000185E-2,-8.999999613E-3,-1.190000027E-1,1.240886811E-1
9.297076020E-1,-6.000000052E-3,1.700000092E-2,3.000000026E-3,1.827566776E-2
9.346743720E-1,3.299999982E-2,-7.800000161E-2,-9.999999776E-3,8.528188691E-2
9.396413720E-1,-7.000000030E-2,-8.999999613E-3,-2.400000021E-2,7.454528855E-2
9.446082180E-1,5.200000107E-2,4.000000190E-3,-2.400000021E-2,5.741080145E-2
9.495749870E-1,-1.499999966E-2,-2.199999988E-2,-9.999999776E-3,2.844292496E-2
9.545417560E-1,7.900000364E-2,-2.199999988E-2,-2.400000021E-2,8.544589270E-2
9.595087560E-1,-2.700000070E-2,1.700000092E-2,-6.400000304E-2,7.151223992E-2
9.644755840E-1,-2.700000070E-2,4.399999976E-2,-5.099999905E-2,7.256720967E-2
9.694423530E-1,2.700000070E-2,2.999999933E-2,2.999999933E-2,5.028916342E-2
9.744093670E-1,1.300000027E-2,-7.800000161E-2,-7.800000161E-2,1.110720510E-1
9.793762130E-1,-3.799999878E-2,3.000000026E-3,1.600000076E-2,4.134005239E-2
9.843429820E-1,5.600000173E-2,2.000000095E-3,3.000000026E-3,5.611595312E-2
9.893099820E-1,4.300000146E-2,-2.400000021E-2,-5.099999905E-2,7.089428777E-2
9.942768280E-1,-1.099999994E-2,-9.999999776E-3,-5.099999905E-2,5.312249897E-2
9.992435740E-1,-2.300000004E-2,-1.110000014E-1,-7.800000161E-2,1.376008742E-1
1.004210343E0,-8.999999613E-3,2.500000037E-2,-9.200000018E-2,9.576011719E-2
1.009177343E0,-3.599999845E-2,1.099999994E-2,-7.800000161E-2,8.660831449E-2
1.014144189E0,1.799999923E-2,-1.499999966E-2,-5.099999905E-2,5.612485960E-2
1.019110958E0,-5.900000036E-2,9.999999776E-3,-1.059999987E-1,1.217250992E-1
1.024077958E0,8.999999613E-3,6.499999762E-2,-1.330000013E-1,1.483071139E-1
1.029044799E0,-4.000000190E-3,-2.999999933E-2,1.600000076E-2,3.423448533E-2
1.034011569E0,6.300000101E-2,-1.110000014E-1,-1.599999964E-1,2.046704651E-1
1.038978588E0,8.000000380E-3,3.500000015E-2,-5.099999905E-2,6.236986387E-2
1.043945357E0,1.040000021E-1,-5.999999866E-2,1.600000076E-2,1.211280327E-1
1.048912203E0,-4.000000190E-3,-3.200000152E-2,-9.200000018E-2,9.748846153E-2
1.053879218E0,2.199999988E-2,-3.299999982E-2,-2.400000021E-2,4.635730787E-2
1.058845987E0,8.399999887E-2,3.200000152E-2,-1.870000064E-1,2.074825350E-1
1.063812834E0,-1.099999994E-2,-8.000000380E-3,-3.700000048E-2,3.942080720E-2
1.068779598E0,1.600000076E-2,4.999999888E-3,-9.200000018E-2,9.351470503E-2
1.073746598E0,2.000000095E-3,4.999999888E-3,-3.700000048E-2,3.738983865E-2
1.078713444E0,-9.999999776E-3,-1.999999955E-2,-1.459999979E-1,1.477024013E-1
1.083680444E0,2.999999933E-2,-7.500000298E-2,-2.400000021E-2,8.426743390E-2
1.088647213E0,-2.300000004E-2,-1.999999955E-2,-1.049999967E-1,1.093343464E-1
1.093614069E0,-8.999999613E-3,1.999999955E-2,-1.190000027E-1,1.210041348E-1
1.098581069E0,-8.999999613E-3,-3.200000152E-2,-7.800000161E-2,8.478797286E-2
1.103547839E0,1.799999923E-2,-4.000000190E-3,1.600000076E-2,2.441311119E-2
1.108514607E0,-8.000000380E-3,-4.000000190E-3,-7.800000161E-2,7.851114735E-2
1.113481684E0,1.799999923E-2,-8.600000292E-2,1.600000076E-2,8.930845704E-2
1.118448222E0,1.700000092E-2,8.000000380E-3,2.999999933E-2,3.539774000E-2
1.123415212E0,9.899999946E-2,-4.600000009E-2,-1.190000027E-1,1.614868433E-1
1.128382058E0,1.260000020E-1,3.500000015E-2,-7.800000161E-2,1.522662168E-1
1.133349058E0,-8.999999613E-3,-1.000000015E-1,4.300000146E-2,1.092245413E-1
1.138315828E0,-3.299999982E-2,-1.439999938E-1,-1.330000013E-1,1.987812832E-1
1.143282674E0,4.800000042E-2,6.000000052E-3,-9.999999776E-3,4.939635651E-2
1.148249443E0,6.100000069E-2,3.299999982E-2,-6.499999762E-2,9.505261576E-2
1.153216212E0,4.800000042E-2,-1.999999955E-2,-9.200000018E-2,1.056787588E-1
1.158183217E0,-1.799999923E-2,4.300000146E-2,-1.059999987E-1,1.157972359E-1
1.163150064E0,9.000000358E-2,2.000000095E-3,-1.059999987E-1,1.390683299E-1
1.168117064E0,4.899999872E-2,-1.099999994E-2,-7.800000161E-2,9.276852982E-2
1.173083823E0,1.040000021E-1,-5.099999905E-2,2.999999933E-2,1.196536682E-1
1.178050669E0,-5.499999970E-2,9.099999815E-2,-5.099999905E-2,1.179279421E-1
1.183017669E0,0.000000000E0,2.199999988E-2,-6.499999762E-2,6.862215156E-2
1.187984457E0,-4.100000113E-2,-3.099999949E-2,-1.059999987E-1,1.178049226E-1
1.192951303E0,-5.499999970E-2,2.199999988E-2,-1.330000013E-1,1.455953307E-1
1.197918073E0,7.400000095E-2,-7.999999821E-2,-7.800000161E-2,1.340149249E-1
1.202885073E0,-7.000000216E-3,-2.500000037E-2,-9.200000018E-2,9.559288705E-2
1.207851842E0,-7.599999756E-2,4.199999943E-2,-3.700000048E-2,9.438749714E-2
1.212818698E0,1.799999923E-2,2.800000086E-2,-5.099999905E-2,6.090155928E-2
1.217785698E0,3.000000026E-3,-2.300000004E-2,-6.499999762E-2,6.901448900E-2
1.222752467E0,-5.099999905E-2,-2.300000004E-2,3.000000026E-3,5.602677846E-2
1.227719303E0,1.600000076E-2,2.999999933E-2,-6.499999762E-2,7.335529752E-2
1.232686304E0,-1.059999987E-1,-2.300000004E-2,2.999999933E-2,1.125388808E-1
1.237653063E0,2.700000070E-2,6.599999964E-2,-1.459999979E-1,1.624838434E-1
1.242619832E0,3.999999911E-2,5.200000107E-2,-1.049999967E-1,1.238103362E-1
1.247586909E0,9.399999678E-2,-4.199999943E-2,-9.999999776E-3,1.034408012E-1
1.252553664E0,-1.000000047E-3,5.200000107E-2,-5.099999905E-2,7.284229550E-2
1.257520433E0,-2.600000054E-2,4.899999872E-2,-9.200000018E-2,1.074290460E-1
1.262487280E0,-1.300000027E-2,-3.299999982E-2,-9.200000018E-2,9.860020298E-2
1.267454261E0,-2.700000070E-2,2.099999972E-2,-9.999999776E-3,3.563705966E-2
1.272421030E0,0.000000000E0,-4.999999888E-3,3.000000026E-3,5.830951812E-3
1.277387890E0,2.500000037E-2,3.200000152E-2,-3.700000048E-2,5.493632816E-2
1.282354890E0,-2.899999917E-2,-7.599999756E-2,3.000000026E-3,8.140024312E-2
1.287321736E0,-1.499999966E-2,5.900000036E-2,1.600000076E-2,6.294442038E-2
1.292288519E0,-1.499999966E-2,-3.500000015E-2,-1.330000013E-1,1.383437760E-1
1.297255519E0,4.899999872E-2,-1.999999955E-2,-3.700000048E-2,6.457553633E-2
1.302222058E0,2.099999972E-2,4.699999839E-2,-7.800000161E-2,9.345587241E-2
1.307189058E0,-3.299999982E-2,-6.000000052E-3,-2.300000004E-2,4.066939870E-2
1.312155904E0,-4.600000009E-2,1.999999955E-2,-5.099999905E-2,7.153320832E-2
1.317122904E0,-2.999999933E-2,6.000000052E-3,-9.999999776E-3,3.218695319E-2
1.322089664E0,-2.000000095E-3,-1.999999955E-2,-9.200000018E-2,9.417005902E-2
1.327056510E0,-5.700000003E-2,4.699999839E-2,-2.400000021E-2,7.767882506E-2
1.332023540E0,-5.700000003E-2,-4.800000042E-2,-5.099999905E-2,9.029950136E-2
1.336990309E0,-2.700000070E-2,-3.200000152E-2,-1.049999967E-1,1.130398135E-1
1.341957155E0,-1.400000043E-2,4.899999872E-2,-9.200000018E-2,1.051712885E-1
1.346923910E0,-1.400000043E-2,-4.000000190E-3,-6.400000304E-2,6.563535939E-2
1.351890987E0,-4.100000113E-2,-4.000000190E-3,-2.400000021E-2,4.767599086E-2
1.356857679E0,-1.300000027E-2,-1.700000092E-2,-3.700000048E-2,4.274342141E-2
1.361824526E0,-1.300000027E-2,9.999999776E-3,3.000000026E-3,1.667333208E-2
1.366791526E0,1.400000043E-2,3.700000048E-2,-1.459999979E-1,1.512646668E-1
1.371758382E0,-6.700000167E-2,-2.999999933E-2,-1.049999967E-1,1.281171319E-1
1.376725151E0,2.600000054E-2,-4.100000113E-2,1.600000076E-2,5.111751310E-2
1.381692151E0,-5.499999970E-2,-1.300000027E-2,-1.049999967E-1,1.192434455E-1
1.386658953E0,1.200000010E-2,-1.300000027E-2,-5.099999905E-2,5.398147749E-2
1.391625722E0,-2.800000086E-2,5.400000140E-2,-9.999999776E-3,6.164414161E-2
1.396592775E0,-1.000000047E-3,0.000000000E0,-1.049999967E-1,1.050047585E-1
1.401559622E0,1.200000010E-2,-5.400000140E-2,-6.400000304E-2,8.459314714E-2
1.406526391E0,2.600000054E-2,1.089999974E-1,-9.999999776E-3,1.125033308E-1
1.411493141E0,5.299999937E-2,2.700000070E-2,-6.400000304E-2,8.737276670E-2
1.416460141E0,-2.600000054E-2,-2.500000037E-2,3.000000026E-3,3.619392279E-2
1.421426910E0,-2.600000054E-2,-2.400000021E-2,-5.099999905E-2,6.207253773E-2
1.426393762E0,1.400000043E-2,1.499999966E-2,-1.330000013E-1,1.345734013E-1
1.431360762E0,0.000000000E0,-9.300000221E-2,3.000000026E-3,9.304837672E-2
1.436327608E0,-3.700000048E-2,3.999999911E-2,3.000000026E-3,5.457105427E-2
1.441294377E0,5.700000003E-2,2.600000054E-2,-1.190000027E-1,1.344842024E-1
1.446261146E0,-9.999999776E-3,-1.400000043E-2,-5.099999905E-2,5.382378573E-2
1.451228237E0,-9.999999776E-3,9.399999678E-2,-1.190000027E-1,1.519769721E-1
1.456195006E0,3.999999911E-2,-2.600000054E-2,-1.190000027E-1,1.282068665E-1
