"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.942451060E-1,-3.599999845E-2,-5.000000075E-2,-1.059999987E-1,1.226050558E-1
7.992118850E-1,4.000000190E-3,3.099999949E-2,-9.200000018E-2,9.716480846E-2
8.041783460E-1,1.799999923E-2,4.000000190E-3,-6.499999762E-2,6.756478124E-2
8.091451110E-1,4.199999943E-2,-4.600000009E-2,-7.800000161E-2,9.981983877E-2
8.141118810E-1,1.400000043E-2,-1.899999939E-2,-1.049999967E-1,1.076196975E-1
8.190784190E-1,-3.900000080E-2,3.500000015E-2,-2.400000021E-2,5.763679453E-2
8.240451100E-1,-5.299999937E-2,1.159999967E-1,-5.099999905E-2,1.373535550E-1
8.290116490E-1,1.300000027E-2,1.999999955E-2,-7.800000161E-2,8.156592573E-2
8.339784180E-1,1.300000027E-2,-1.999999955E-2,-6.499999762E-2,6.923871518E-2
8.389449010E-1,-2.700000070E-2,-4.699999839E-2,-7.800000161E-2,9.498420994E-2
8.439116700E-1,0.000000000E0,8.799999952E-2,-1.049999967E-1,1.369999972E-1
8.488783660E-1,-5.000000075E-2,6.000000052E-3,-5.099999905E-2,7.167286779E-2
8.538451350E-1,3.000000026E-3,5.999999866E-2,-1.330000013E-1,1.459383438E-1
8.588115970E-1,-2.300000004E-2,-2.099999972E-2,-5.099999905E-2,5.975784378E-2
8.637783950E-1,1.700000092E-2,-7.000000216E-3,-3.700000048E-2,4.131585736E-2
8.687449340E-1,1.600000076E-2,-7.000000216E-3,-3.700000048E-2,4.091454586E-2
8.737116260E-1,2.000000095E-3,1.019999981E-1,-1.330000013E-1,1.676215975E-1
8.786783900E-1,-6.499999762E-2,-3.400000185E-2,-7.800000161E-2,1.070747406E-1
8.836449290E-1,-5.099999905E-2,-6.000000052E-3,-1.049999967E-1,1.168845551E-1
8.886116170E-1,2.000000095E-3,-6.000000052E-3,-6.499999762E-2,6.530696510E-2
8.935781560E-1,2.000000095E-3,6.100000069E-2,-7.800000161E-2,9.904039749E-2
8.985449200E-1,2.000000095E-3,3.400000185E-2,-7.800000161E-2,8.511169354E-2
9.035116120E-1,-2.500000037E-2,3.400000185E-2,-1.330000013E-1,1.395349436E-1
9.084781510E-1,-9.999999776E-3,4.399999976E-2,-9.200000018E-2,1.024695077E-1
9.134448190E-1,-9.999999776E-3,1.700000092E-2,-5.099999905E-2,5.468089181E-2
9.184115880E-1,-9.999999776E-3,-8.999999613E-3,-1.459999979E-1,1.466185505E-1
9.233781270E-1,2.000000095E-3,3.000000026E-3,2.000000095E-3,4.123105737E-3
9.283448090E-1,9.099999815E-2,-2.199999988E-2,-3.700000048E-2,1.006677689E-1
9.333115780E-1,8.999999613E-3,3.200000152E-2,-1.729999930E-1,1.761646890E-1
9.382780260E-1,3.599999845E-2,4.999999888E-3,-7.800000161E-2,8.605231048E-2
9.432445640E-1,-1.700000092E-2,-6.300000101E-2,-9.999999776E-3,6.601515095E-2
9.482113330E-1,2.099999972E-2,-5.799999833E-2,-5.099999905E-2,8.003748932E-2
9.531780930E-1,-8.699999750E-2,2.300000004E-2,-1.190000027E-1,1.491945047E-1
9.581445540E-1,-6.000000052E-3,2.300000004E-2,-9.999999776E-3,2.578759388E-2
9.631113230E-1,6.199999899E-2,-4.000000190E-3,-6.400000304E-2,8.919641397E-2
9.680779920E-1,6.000000052E-3,5.900000036E-2,-1.049999967E-1,1.205902125E-1
9.730445300E-1,-1.999999955E-2,3.200000152E-2,-6.400000304E-2,7.429670564E-2
9.780113050E-1,-4.699999839E-2,-8.000000380E-3,-2.140000015E-1,2.192464379E-1
9.829779970E-1,-7.400000095E-2,4.500000179E-2,-7.800000161E-2,1.165547106E-1
9.879447660E-1,1.899999939E-2,5.499999970E-2,-9.999999776E-3,5.904235716E-2
