"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.652102900E-1,1.400000043E-2,6.599999964E-2,-1.270000041E-1,1.438089044E-1
9.701765210E-1,-3.700000048E-2,-5.200000107E-2,-1.410000026E-1,1.547708011E-1
9.751425730E-1,2.999999933E-2,-5.200000107E-2,-1.000000015E-1,1.166361881E-1
9.801087270E-1,7.100000232E-2,-5.099999905E-2,-4.600000009E-2,9.878259078E-2
9.850748950E-1,4.399999976E-2,1.600000076E-2,-1.270000041E-1,1.353550924E-1
9.900411260E-1,-8.999999613E-3,5.299999937E-2,-1.280000061E-1,1.388308377E-1
9.950072790E-1,-5.000000075E-2,5.200000107E-2,-1.000000015E-1,1.233045031E-1
9.999734330E-1,8.500000089E-2,-1.499999966E-2,-7.299999893E-2,1.130442391E-1
1.004939587E0,-3.599999845E-2,3.900000080E-2,-7.299999893E-2,9.025519262E-2
1.009905683E0,5.400000140E-2,-3.900000080E-2,-1.949999928E-1,2.060630909E-1
1.014871914E0,-4.100000113E-2,2.899999917E-2,-1.550000012E-1,1.629325026E-1
1.019838068E0,2.600000054E-2,-3.900000080E-2,3.500000015E-2,5.849786407E-2
1.024804208E0,-6.899999827E-2,1.099999994E-1,-1.140000001E-1,1.727917812E-1
1.029770361E0,6.199999899E-2,2.700000070E-2,-1.539999992E-1,1.681933401E-1
1.034736515E0,-7.400000095E-2,8.100000024E-2,-1.270000041E-1,1.678272958E-1
1.039702674E0,-1.999999955E-2,3.999999911E-2,-7.299999893E-2,8.560957747E-2
1.044668828E0,3.400000185E-2,2.700000070E-2,-7.299999893E-2,8.493526951E-2
1.049635213E0,-3.099999949E-2,2.500000037E-2,-1.410000026E-1,1.465162132E-1
1.054601126E0,-7.199999690E-2,3.900000080E-2,-1.799999923E-2,8.383912922E-2
1.059567280E0,-5.799999833E-2,1.199999973E-1,-1.679999977E-1,2.144481252E-1
1.064533659E0,-1.700000092E-2,3.900000080E-2,-1.949999928E-1,1.995870670E-1
1.069499582E0,4.699999839E-2,-2.700000070E-2,8.000000380E-3,5.479050915E-2
1.074465967E0,-7.000000216E-3,-2.600000054E-2,-5.900000036E-2,6.485368203E-2
1.079432092E0,-6.199999899E-2,-2.600000054E-2,-8.600000292E-2,1.091604342E-1
1.084398015E0,-1.159999967E-1,1.300000027E-2,-2.220000029E-1,2.508166671E-1
1.089364400E0,-3.200000152E-2,-2.400000021E-2,-1.000000015E-1,1.077032980E-1
1.094330323E0,8.000000380E-3,7.000000030E-2,-1.949999928E-1,2.073378819E-1
1.099296476E0,2.099999972E-2,1.600000076E-2,-8.600000292E-2,8.996110557E-2
1.104262852E0,-7.299999893E-2,1.600000076E-2,-7.299999893E-2,1.044700900E-1
1.109229006E0,4.500000179E-2,1.499999966E-2,-1.129999980E-1,1.225520286E-1
1.114195160E0,-7.699999958E-2,1.000000047E-3,-7.199999690E-2,1.054229552E-1
1.119161318E0,-2.199999988E-2,1.230000034E-1,-1.679999977E-1,2.093728733E-1
1.124127472E0,-5.000000075E-2,1.499999966E-2,-1.129999980E-1,1.244748955E-1
1.129093640E0,-4.699999839E-2,7.699999958E-2,-1.410000026E-1,1.673887706E-1
1.134059794E0,7.000000216E-3,2.199999988E-2,-1.539999992E-1,1.557209034E-1
1.139025948E0,3.400000185E-2,6.300000101E-2,-1.539999992E-1,1.698263819E-1
1.143992097E0,-4.999999888E-3,2.199999988E-2,-7.299999893E-2,7.640680491E-2
1.148958251E0,-4.999999888E-3,-4.199999943E-2,-1.270000041E-1,1.338581375E-1
1.153924405E0,3.400000185E-2,3.900000080E-2,-8.600000292E-2,1.003643397E-1
1.158890549E0,-1.899999939E-2,3.900000080E-2,-1.539999992E-1,1.599937492E-1
1.163856702E0,4.800000042E-2,5.299999937E-2,-1.679999977E-1,1.825842250E-1
1.168822871E0,-4.300000146E-2,7.500000298E-2,-5.900000036E-2,1.046661388E-1
1.173789102E0,-7.000000030E-2,3.299999982E-2,-5.900000036E-2,9.731392538E-2
1.178755179E0,-2.999999933E-2,6.000000052E-3,-3.200000152E-2,4.427188789E-2
1.183721414E0,-1.600000076E-2,3.299999982E-2,-1.140000001E-1,1.197539145E-1
1.188687568E0,-1.499999966E-2,-6.000000052E-3,-4.999999888E-3,1.691153421E-2
1.193653721E0,2.500000037E-2,-3.299999982E-2,-1.140000001E-1,1.212847889E-1
1.198619871E0,3.900000080E-2,-6.000000052E-3,-8.699999750E-2,9.553009802E-2
1.203585948E0,1.099999994E-2,-8.799999952E-2,-1.550000012E-1,1.785777150E-1
1.208552073E0,-2.700000070E-2,-4.999999888E-3,-1.270000041E-1,1.299346030E-1
1.213518304E0,1.300000027E-2,-1.140000001E-1,-1.000000015E-1,1.522005267E-1
1.218484458E0,0.000000000E0,-1.140000001E-1,-1.000000015E-1,1.516443217E-1
1.223450612E0,-6.700000167E-2,-4.600000009E-2,-5.900000036E-2,1.004290808E-1
1.228416765E0,7.599999756E-2,-2.999999933E-2,-5.900000036E-2,1.007819410E-1
1.233382919E0,-1.899999939E-2,-5.700000003E-2,-1.410000026E-1,1.532677419E-1
1.238349077E0,8.900000155E-2,-8.500000089E-2,-1.270000041E-1,1.768473960E-1
1.243315231E0,2.099999972E-2,5.099999905E-2,-4.500000179E-2,7.118286347E-2
1.248281626E0,-1.799999923E-2,2.199999988E-2,-1.799999923E-2,3.364520678E-2
1.253247549E0,-8.600000292E-2,-7.299999893E-2,-1.819999963E-1,2.141237936E-1
1.258213703E0,-1.799999923E-2,8.000000380E-3,-1.270000041E-1,1.285184851E-1
1.263179870E0,8.999999613E-3,4.899999872E-2,-1.270000041E-1,1.364221423E-1
1.268146024E0,1.999999955E-2,7.000000216E-3,-1.679999977E-1,1.693310344E-1
1.273112409E0,-1.999999955E-2,8.900000155E-2,-1.410000026E-1,1.679345140E-1
1.278078328E0,-4.699999839E-2,-4.999999888E-3,-1.000000015E-1,1.106074145E-1
1.283044482E0,-4.699999839E-2,-1.899999939E-2,-1.140000001E-1,1.247637761E-1
1.288010635E0,6.000000052E-3,7.000000216E-3,-7.299999893E-2,7.357988752E-2
1.292977019E0,-3.400000185E-2,3.400000185E-2,-1.819999963E-1,1.882445189E-1
1.297943173E0,-3.400000185E-2,7.000000216E-3,-1.410000026E-1,1.452101955E-1
1.302909318E0,3.299999982E-2,7.500000298E-2,-1.270000041E-1,1.511390137E-1
1.307875472E0,-6.000000052E-3,4.500000179E-2,-1.799999923E-2,4.883646316E-2
1.312841395E0,-4.699999839E-2,-6.400000304E-2,-3.200000152E-2,8.560958086E-2
1.317807809E0,-1.999999955E-2,1.700000092E-2,-1.270000041E-1,1.296842359E-1
1.322773963E0,-1.999999955E-2,5.799999833E-2,-1.000000015E-1,1.173200754E-1
1.327740135E0,3.099999949E-2,-8.000000380E-3,-1.679999977E-1,1.710233879E-1
1.332706289E0,3.000000026E-3,3.200000152E-2,-1.539999992E-1,1.573181485E-1
1.337672443E0,2.999999933E-2,4.500000179E-2,-1.799999923E-2,5.700000081E-2
1.342638597E0,-2.300000004E-2,-7.599999756E-2,-1.129999980E-1,1.381086499E-1
1.347604751E0,2.800000086E-2,-9.600000083E-2,-1.270000041E-1,1.616446759E-1
1.352570905E0,-3.900000080E-2,-2.800000086E-2,-2.220000029E-1,2.271321232E-1
1.357537149E0,-5.299999937E-2,-2.800000086E-2,-1.129999980E-1,1.279140318E-1
1.362503226E0,1.400000043E-2,5.299999937E-2,-2.090000063E-1,2.160694393E-1
1.367469448E0,1.300000027E-2,-2.600000054E-2,-3.099999949E-2,4.249705876E-2
1.372435602E0,-6.800000370E-2,2.800000086E-2,-5.900000036E-2,9.428149656E-2
1.377401679E0,-2.700000070E-2,-6.599999964E-2,-1.000000015E-1,1.228210092E-1
1.382367924E0,3.999999911E-2,2.800000086E-2,-1.000000015E-1,1.112834232E-1
1.387334001E0,0.000000000E0,1.000000047E-3,-1.679999977E-1,1.680029739E-1
1.392300231E0,-1.089999974E-1,9.600000083E-2,-1.539999992E-1,2.116908107E-1
1.397266385E0,0.000000000E0,8.299999684E-2,-1.679999977E-1,1.873846277E-1
1.402232462E0,-4.100000113E-2,5.499999970E-2,-2.630000114E-1,2.717995697E-1
1.407198683E0,-1.000000047E-3,1.400000043E-2,-1.539999992E-1,1.546382868E-1
1.412164837E0,1.200000010E-2,2.700000070E-2,-2.080000043E-1,2.100880811E-1
1.417131222E0,-5.499999970E-2,1.300000027E-2,-5.900000036E-2,8.170067329E-2
1.422097145E0,-6.899999827E-2,1.300000027E-2,-1.129999980E-1,1.330375861E-1
1.427063299E0,-5.200000107E-2,-7.500000298E-2,-1.270000041E-1,1.563905419E-1
1.432029452E0,-2.400000021E-2,3.299999982E-2,-2.090000063E-1,2.129460087E-1
1.436995611E0,-5.099999905E-2,-4.800000042E-2,-7.199999690E-2,1.004440118E-1
1.441961996E0,2.000000095E-3,1.010000035E-1,-1.679999977E-1,1.960331603E-1
1.446928155E0,-6.100000069E-2,6.000000052E-3,-1.000000015E-1,1.172902399E-1
1.451894078E0,-4.699999839E-2,5.999999866E-2,-1.270000041E-1,1.481148227E-1
1.456860232E0,3.400000185E-2,7.400000095E-2,-7.299999893E-2,1.093663573E-1
1.461826386E0,-5.999999866E-2,3.299999982E-2,-1.270000041E-1,1.442844443E-1
1.466792539E0,1.899999939E-2,5.600000173E-2,-1.799999923E-2,6.181423899E-2
1.471758924E0,-4.899999872E-2,1.499999966E-2,-1.000000015E-1,1.123654758E-1
