"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.133592776E0,-1.499999966E-2,-7.900000364E-2,-6.499999762E-2,1.033972933E-1
1.138559314E0,5.200000107E-2,-1.099999994E-2,-6.499999762E-2,8.396427693E-2
1.143525761E0,3.799999878E-2,-1.099999994E-2,-1.609999985E-1,1.657890208E-1
1.148492453E0,-1.499999966E-2,-3.799999878E-2,4.300000146E-2,5.931273070E-2
1.153458978E0,1.099999994E-2,7.800000161E-2,2.899999917E-2,8.394045629E-2
1.158425670E0,3.799999878E-2,5.000000075E-2,-3.799999878E-2,7.340299646E-2
1.163392208E0,5.099999905E-2,2.300000004E-2,-7.900000364E-2,9.680392802E-2
1.168358891E0,3.799999878E-2,-3.000000026E-3,-9.300000221E-2,1.005087077E-1
1.173325429E0,8.600000292E-2,8.999999613E-3,-7.900000364E-2,1.171238706E-1
1.178291891E0,4.000000190E-3,-5.799999833E-2,-9.200000018E-2,1.088301422E-1
1.183258646E0,7.199999690E-2,-1.700000092E-2,-7.900000364E-2,1.082312347E-1
1.188225338E0,4.399999976E-2,8.999999613E-3,-6.499999762E-2,7.900632672E-2
1.193191790E0,-3.400000185E-2,-4.199999943E-2,1.499999966E-2,5.608030018E-2
1.198158328E0,-6.000000052E-3,2.600000054E-2,-2.400000021E-2,3.588871743E-2
1.203125098E0,3.400000185E-2,-4.100000113E-2,-3.799999878E-2,6.542935217E-2
1.208091771E0,1.999999955E-2,-1.400000043E-2,-6.499999762E-2,6.943341907E-2
1.213058233E0,-1.899999939E-2,-1.300000027E-2,-9.300000221E-2,9.580709991E-2
1.218024771E0,3.500000015E-2,-9.499999881E-2,-1.059999987E-1,1.465810340E-1
1.222991204E0,4.899999872E-2,-5.400000140E-2,-1.879999936E-1,2.016457230E-1
1.227957896E0,-4.600000009E-2,0.000000000E0,-5.200000107E-2,6.942622069E-2
1.232924694E0,7.000000216E-3,-3.700000048E-2,-2.419999987E-1,2.449122280E-1
1.237891156E0,-6.000000052E-3,-1.049999967E-1,-9.300000221E-2,1.403923065E-1
1.242857694E0,1.999999955E-2,-5.099999905E-2,-1.099999994E-2,5.587485914E-2
1.247824366E0,1.999999955E-2,-9.999999776E-3,-1.609999985E-1,1.625453767E-1
1.252790905E0,4.399999976E-2,-4.800000042E-2,-6.499999762E-2,9.200543304E-2
1.257757597E0,5.700000003E-2,3.299999982E-2,-3.790000081E-1,3.846803948E-1
1.262724107E0,3.000000026E-3,-7.000000216E-3,2.739999890E-1,2.741058080E-1
1.267690799E0,-2.300000004E-2,-4.699999839E-2,-1.059999987E-1,1.182116728E-1
1.272657265E0,-1.110000014E-1,3.099999949E-2,-7.900000364E-2,1.397247325E-1
1.277624034E0,-1.499999966E-2,4.000000190E-3,-1.340000033E-1,1.348962597E-1
1.282590572E0,-5.499999970E-2,-2.300000004E-2,-6.499999762E-2,8.819863751E-2
1.287557289E0,-1.499999966E-2,4.399999976E-2,-1.340000033E-1,1.418344135E-1
1.292523750E0,-3.900000080E-2,5.400000140E-2,-6.499999762E-2,9.306986571E-2
1.297490289E0,2.800000086E-2,1.300000027E-2,2.000000095E-3,3.093541750E-2
1.302456981E0,1.499999966E-2,9.499999881E-2,-2.500000037E-2,9.937303348E-2
1.307423519E0,1.099999994E-1,2.700000070E-2,-5.200000107E-2,1.246314568E-1
1.312390236E0,2.600000054E-2,5.099999905E-2,-1.609999985E-1,1.708742211E-1
1.317356774E0,7.999999821E-2,1.729999930E-1,9.700000286E-2,2.138644380E-1
1.322323236E0,2.600000054E-2,-3.000000026E-3,1.499999966E-2,3.016620656E-2
1.327289938E0,-1.230000034E-1,1.049999967E-1,-1.609999985E-1,2.281994734E-1
1.332256707E0,5.000000075E-2,1.230000034E-1,8.399999887E-2,1.571146101E-1
1.337223169E0,4.899999872E-2,2.700000070E-2,-1.099999994E-2,5.701754038E-2
1.342189683E0,-4.000000190E-3,-2.600000054E-2,-1.199999973E-1,1.228494989E-1
1.347156453E0,-1.799999923E-2,-3.999999911E-2,-2.290000021E-1,2.331630350E-1
1.352122923E0,-5.499999970E-2,-3.700000048E-2,-6.499999762E-2,9.283856792E-2
1.357089615E0,3.999999911E-2,-1.190000027E-1,-2.419999987E-1,2.726261175E-1
1.362056154E0,1.300000027E-2,-1.190000027E-1,-2.150000036E-1,2.460792600E-1
1.367022660E0,-2.700000070E-2,-2.300000004E-2,4.300000146E-2,5.574047152E-2
1.371989429E0,3.799999878E-2,-3.500000015E-2,8.299999684E-2,9.776502132E-2
1.376956121E0,-2.999999933E-2,-4.800000042E-2,-7.900000364E-2,9.718539280E-2
1.381922674E0,5.099999905E-2,-1.430000067E-1,-9.300000221E-2,1.780421361E-1
1.386889135E0,9.200000018E-2,-1.159999967E-1,-2.290000021E-1,2.726921345E-1
1.391855827E0,5.999999866E-2,-3.200000152E-2,-1.099999994E-2,6.888395993E-2
1.396822366E0,4.600000009E-2,-7.199999690E-2,-2.400000021E-2,8.874682852E-2
1.401789058E0,-2.099999972E-2,-7.199999690E-2,-1.199999973E-1,1.415097131E-1
1.406755611E0,6.000000052E-3,8.000000380E-3,-1.099999994E-2,1.486606893E-2
1.411722303E0,1.799999923E-2,-4.000000190E-3,-1.059999987E-1,1.075918199E-1
1.416688841E0,-6.300000101E-2,3.599999845E-2,-1.330000013E-1,1.515057767E-1
1.421655554E0,-2.199999988E-2,8.000000380E-3,-7.900000364E-2,8.239539171E-2
1.426622092E0,4.000000190E-3,4.899999872E-2,4.300000146E-2,6.531462318E-2
1.431588587E0,-5.900000036E-2,1.089999974E-1,-7.900000364E-2,1.469795906E-1
1.436555279E0,-1.700000092E-2,-1.300000027E-2,-5.200000107E-2,5.623166501E-2
1.441521818E0,9.099999815E-2,0.000000000E0,1.499999966E-2,9.222797652E-2
1.446488501E0,6.300000101E-2,2.700000070E-2,-1.879999936E-1,2.001049668E-1
1.451455039E0,8.500000089E-2,-2.500000037E-2,2.000000095E-3,8.862279713E-2
1.456421732E0,-3.799999878E-2,-1.469999999E-1,-3.650000095E-1,3.953201321E-1
1.461388274E0,-9.999999776E-3,-7.900000364E-2,2.060000002E-1,2.208551577E-1
1.466354967E0,8.399999887E-2,1.499999966E-2,2.000000095E-3,8.535221028E-2
1.471321526E0,-2.300000004E-2,-3.599999845E-2,-1.059999987E-1,1.142847305E-1
1.476287988E0,-3.599999845E-2,4.000000190E-3,-1.059999987E-1,1.120178540E-1
