"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.389271506E0,2.500000037E-2,-9.600000083E-2,-9.200000018E-2,1.352959726E-1
1.394238968E0,-1.499999966E-2,3.999999911E-2,-9.999999776E-3,4.387482096E-2
1.399206275E0,4.800000042E-2,-6.400000304E-2,-5.099999905E-2,9.487360187E-2
1.404173752E0,3.400000185E-2,3.099999949E-2,-3.700000048E-2,5.904235877E-2
1.409141136E0,7.000000216E-3,4.000000190E-3,-2.300000004E-2,2.437211535E-2
1.414108516E0,-3.299999982E-2,4.000000190E-3,-9.999999776E-3,3.471310970E-2
1.419075824E0,6.000000052E-3,4.199999943E-2,-6.400000304E-2,7.678541751E-2
1.424043285E0,-6.100000069E-2,4.100000113E-2,3.000000026E-3,7.355950093E-2
1.429010670E0,1.150000021E-1,1.400000043E-2,-5.099999905E-2,1.265780407E-1
1.433978285E0,-6.100000069E-2,5.499999970E-2,-1.190000027E-1,1.445925334E-1
1.438945439E0,-1.899999939E-2,-6.199999899E-2,-7.800000161E-2,1.014347086E-1
1.443912824E0,2.099999972E-2,1.899999939E-2,-1.599999964E-1,1.624869189E-1
1.448880209E0,-1.899999939E-2,7.299999893E-2,-9.200000018E-2,1.189705840E-1
1.453847852E0,3.500000015E-2,3.200000152E-2,3.000000026E-3,4.751841862E-2
1.458815006E0,-4.999999888E-3,6.800000370E-2,-1.049999967E-1,1.251958458E-1
1.463782390E0,3.500000015E-2,-2.700000070E-2,-1.049999967E-1,1.139254114E-1
1.468749775E0,2.199999988E-2,-2.700000070E-2,-1.599999964E-1,1.637467523E-1
1.473717160E0,2.199999988E-2,-6.800000370E-2,-3.700000048E-2,8.047981444E-2
1.478684544E0,7.000000216E-3,3.799999878E-2,-7.800000161E-2,8.704596580E-2
1.483652164E0,3.400000185E-2,-2.999999933E-2,-2.300000004E-2,5.084289614E-2
1.488619318E0,-3.299999982E-2,-7.100000232E-2,-1.319999993E-1,1.534731251E-1
1.493586698E0,-5.999999866E-2,-5.700000003E-2,-1.319999993E-1,1.557979450E-1
1.498554314E0,6.000000052E-3,-1.499999966E-2,1.700000092E-2,2.345207927E-2
1.503521698E0,-4.699999839E-2,3.799999878E-2,-7.800000161E-2,9.867623831E-2
1.508489074E0,-3.299999982E-2,7.900000364E-2,-7.800000161E-2,1.158188275E-1
1.513456458E0,-4.699999839E-2,2.500000037E-2,-1.190000027E-1,1.303648746E-1
1.518423843E0,-5.700000003E-2,2.300000004E-2,-7.800000161E-2,9.930760422E-2
1.523391209E0,2.400000021E-2,2.300000004E-2,-1.049999967E-1,1.101362761E-1
1.528358593E0,5.200000107E-2,-3.099999949E-2,-3.700000048E-2,7.095068791E-2
1.533325987E0,9.300000221E-2,2.300000004E-2,5.700000003E-2,1.114764568E-1
