"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.167390515E0,5.499999970E-2,2.400000021E-2,-9.099999815E-2,1.090045854E-1
1.172357592E0,1.000000047E-3,3.500000015E-2,-1.459999979E-1,1.501399327E-1
1.177324669E0,-3.900000080E-2,3.500000015E-2,-5.000000075E-2,7.242927687E-2
1.182291741E0,1.000000047E-3,6.199999899E-2,-5.000000075E-2,7.965550796E-2
1.187258895E0,-5.299999937E-2,1.030000001E-1,1.700000092E-2,1.170768978E-1
1.192225890E0,-1.129999980E-1,5.799999833E-2,-1.459999979E-1,1.935174378E-1
1.197193044E0,-1.700000092E-2,-9.999999776E-3,-1.049999967E-1,1.068363203E-1
1.202160145E0,-5.799999833E-2,5.700000003E-2,-6.400000304E-2,1.034842993E-1
1.207127222E0,-9.899999946E-2,3.000000026E-3,-7.800000161E-2,1.260714089E-1
1.212094299E0,2.099999972E-2,4.100000113E-2,3.000000026E-3,4.616275643E-2
1.217061375E0,-4.999999888E-3,0.000000000E0,-1.049999967E-1,1.051189769E-1
1.222028683E0,-1.899999939E-2,-6.700000167E-2,-5.000000075E-2,8.573214260E-2
1.226995544E0,6.199999899E-2,-6.700000167E-2,2.999999933E-2,9.608850117E-2
1.231962852E0,-4.999999888E-3,-5.000000075E-2,-2.300000004E-2,5.526300820E-2
1.236929948E0,-1.799999923E-2,4.000000190E-3,-1.049999967E-1,1.066067507E-1
1.241897102E0,7.599999756E-2,4.000000190E-3,-1.729999930E-1,1.889999926E-1
1.246864112E0,4.899999872E-2,-8.999999613E-3,-1.049999967E-1,1.162196162E-1
1.251831266E0,8.399999887E-2,3.000000026E-3,-6.400000304E-2,1.056456350E-1
1.256798343E0,1.499999966E-2,-3.700000048E-2,-2.300000004E-2,4.607602443E-2
1.261765395E0,1.000000047E-3,-2.300000004E-2,-1.319999993E-1,1.339925364E-1
1.266732472E0,-6.599999964E-2,-8.999999613E-3,-1.589999944E-1,1.723890895E-1
1.271699544E0,-7.400000095E-2,-3.400000185E-2,-7.800000161E-2,1.127652452E-1
1.276666621E0,-1.899999939E-2,-4.800000042E-2,4.399999976E-2,6.783067150E-2
1.281633698E0,7.000000216E-3,6.000000052E-3,3.000000026E-3,9.695359911E-3
1.286600760E0,-1.899999939E-2,1.150000021E-1,-9.999999776E-3,1.169871807E-1
1.291568068E0,-3.099999949E-2,4.999999888E-3,-1.049999967E-1,1.095947046E-1
1.296535145E0,2.300000004E-2,-8.000000380E-3,2.999999933E-2,3.863935776E-2
1.301502227E0,2.300000004E-2,-3.500000015E-2,-9.099999815E-2,1.001748455E-1
1.306469304E0,2.300000004E-2,3.200000152E-2,-1.459999979E-1,1.512249962E-1
1.311436463E0,2.099999972E-2,6.800000370E-2,-5.000000075E-2,8.697701171E-2
1.316403463E0,-4.999999888E-3,0.000000000E0,1.700000092E-2,1.772004600E-2
1.321370540E0,-5.900000036E-2,1.360000074E-1,-5.000000075E-2,1.564512772E-1
1.326337693E0,8.000000380E-3,-6.800000370E-2,-1.729999930E-1,1.860564379E-1
