"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249376771E0,2.999999933E-2,-1.400000043E-2,-6.300000101E-2,7.116881409E-2
1.254343924E0,6.599999964E-2,1.099999994E-2,-1.040000021E-1,1.236648713E-1
1.259311025E0,-5.600000173E-2,-9.700000286E-2,-8.000000380E-3,1.122898070E-1
1.264278410E0,-1.499999966E-2,-7.000000030E-2,-2.259999961E-1,2.370674973E-1
1.269245732E0,-2.899999917E-2,-2.899999917E-2,-4.899999872E-2,6.389835505E-2
1.274212886E0,-3.999999911E-2,-9.099999815E-2,-1.449999958E-1,1.758010193E-1
1.279179963E0,0.000000000E0,-9.000000358E-2,-1.040000021E-1,1.375354539E-1
1.284147245E0,-5.299999937E-2,-1.580000073E-1,-3.599999845E-2,1.704963405E-1
1.289114399E0,-6.700000167E-2,-1.580000073E-1,-1.449999958E-1,2.246730988E-1
1.294081693E0,1.300000027E-2,-5.900000036E-2,-2.199999988E-2,6.429618996E-2
1.299048847E0,-2.700000070E-2,-4.500000179E-2,3.099999949E-2,6.095080120E-2
1.304016154E0,3.999999911E-2,-9.899999946E-2,-1.180000007E-1,1.591383046E-1
1.308983313E0,0.000000000E0,-7.199999690E-2,-1.040000021E-1,1.264911064E-1
1.313950621E0,-3.700000048E-2,9.700000286E-2,-9.000000358E-2,1.373972388E-1
1.318917775E0,-1.459999979E-1,9.679999948E-1,-1.580000073E-1,9.916168572E-1
1.323885068E0,-1.870000064E-1,1.266999960E0,-2.199999988E-2,1.280914478E0
1.328852221E0,-2.409999967E-1,1.417000055E0,-2.399999946E-1,1.457247458E0
1.333819313E0,-1.360000074E-1,1.261999965E0,1.999999955E-2,1.269464420E0
1.338786698E0,-1.630000025E-1,1.238000035E0,-3.299999982E-2,1.249120526E0
1.343753775E0,-5.400000140E-2,1.128999949E0,-1.289999932E-1,1.137628183E0
1.348721159E0,1.220000014E-1,8.709999919E-1,2.930000126E-1,9.270242681E-1
1.353688467E0,2.400000021E-2,9.380000234E-1,-3.300000131E-1,9.946456919E-1
1.358655621E0,7.800000161E-2,8.080000281E-1,2.409999967E-1,8.467756752E-1
1.363622693E0,2.140000015E-1,7.129999995E-1,-2.210000008E-1,7.765346099E-1
1.368590078E0,1.180000007E-1,6.999999881E-1,3.700000048E-2,7.108396328E-1
1.373557145E0,8.500000089E-2,5.009999871E-1,-9.700000286E-2,5.173345028E-1
1.378524452E0,1.800000072E-1,5.239999890E-1,-1.239999980E-1,5.677605046E-1
1.383491606E0,3.019999862E-1,5.920000076E-1,3.900000080E-2,6.657244180E-1
1.388458991E0,1.780000031E-1,7.419999838E-1,-3.280000091E-1,8.305612458E-1
1.393426068E0,2.939999998E-1,5.920000076E-1,-2.600000054E-2,6.614952826E-1
1.398393375E0,3.190000057E-1,7.919999957E-1,-5.159999728E-1,9.976376942E-1
1.403360755E0,3.039999902E-1,6.830000281E-1,4.230000079E-1,8.589726650E-1
1.408327832E0,3.170000017E-1,8.190000057E-1,-6.119999886E-1,1.070417674E0
1.413294986E0,3.379999995E-1,7.720000148E-1,8.199999928E-1,1.175852036E0
1.418262294E0,1.459999979E-1,6.990000010E-1,-7.699999958E-2,7.182241994E-1
1.423229447E0,1.190000027E-1,6.859999895E-1,-2.129999995E-1,7.280975114E-1
1.428196770E0,2.540000081E-1,5.220000148E-1,1.940000057E-1,6.120751766E-1
1.433163924E0,2.380000055E-1,5.400000215E-1,2.099999934E-1,6.263737088E-1
1.438131232E0,3.179999888E-1,3.729999959E-1,1.289999932E-1,5.068471052E-1
1.443098380E0,1.689999998E-1,3.589999974E-1,1.289999932E-1,4.172325446E-1
