"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.276140266E0,4.199999943E-2,-7.000000216E-3,-2.400000021E-2,4.887739729E-2
1.281107343E0,-2.500000037E-2,3.299999982E-2,-9.999999776E-3,4.259107891E-2
1.286074343E0,1.000000047E-3,8.699999750E-2,-1.059999987E-1,1.371349675E-1
1.291041424E0,1.499999966E-2,3.200000152E-2,-1.599999964E-1,1.638566414E-1
1.296008270E0,3.900000080E-2,1.700000092E-2,-1.459999979E-1,1.520723495E-1
1.300975347E0,-1.000000047E-3,-2.300000004E-2,-2.400000021E-2,3.325657848E-2
1.305942347E0,-4.199999943E-2,5.799999833E-2,-1.599999964E-1,1.752940347E-1
1.310909424E0,-6.899999827E-2,3.099999949E-2,4.300000146E-2,8.701149266E-2
1.315876250E0,9.899999946E-2,-5.900000036E-2,-6.499999762E-2,1.323140190E-1
1.320843250E0,-2.300000004E-2,3.599999845E-2,-5.099999905E-2,6.652818796E-2
1.325810327E0,-6.400000304E-2,8.000000380E-3,-2.419999987E-1,2.504475988E-1
1.330777101E0,-9.099999815E-2,2.199999988E-2,-9.200000018E-2,1.312592842E-1
1.335744255E0,3.000000026E-3,8.000000380E-3,-3.799999878E-2,3.894868308E-2
1.340711255E0,-3.700000048E-2,4.899999872E-2,-6.499999762E-2,8.941476164E-2
1.345678081E0,-1.319999993E-1,3.500000015E-2,-1.330000013E-1,1.906252873E-1
1.350645081E0,2.999999933E-2,7.599999756E-2,-1.059999987E-1,1.338357177E-1
1.355612149E0,4.100000113E-2,4.500000179E-2,-1.190000027E-1,1.336675013E-1
1.360579226E0,4.100000113E-2,3.099999949E-2,-9.999999776E-3,5.236411039E-2
1.365546072E0,5.400000140E-2,7.199999690E-2,-3.700000048E-2,9.730878552E-2
1.370513067E0,2.700000070E-2,9.899999946E-2,-7.800000161E-2,1.288953071E-1
1.375480144E0,-1.200000010E-2,1.600000076E-2,-6.499999762E-2,6.800735046E-2
1.380446913E0,-5.299999937E-2,4.300000146E-2,-1.599999964E-1,1.739482651E-1
1.385414009E0,-6.599999964E-2,-2.400000021E-2,-1.330000013E-1,1.504027936E-1
1.390381086E0,-5.299999937E-2,2.999999933E-2,2.000000095E-3,6.093439007E-2
1.395348197E0,-6.199999899E-2,2.800000086E-2,-5.099999905E-2,8.502352513E-2
1.400314966E0,-3.400000185E-2,6.800000370E-2,-7.800000161E-2,1.089219945E-1
1.405282043E0,-4.800000042E-2,-1.080000028E-1,-7.800000161E-2,1.416050878E-1
1.410248870E0,-6.100000069E-2,-1.200000010E-2,2.000000095E-3,6.220128686E-2
1.415215946E0,3.099999949E-2,-1.200000010E-2,-9.200000018E-2,9.782126560E-2
1.420182946E0,1.700000092E-2,1.499999966E-2,-1.459999979E-1,1.477497864E-1
1.425150009E0,-5.000000075E-2,1.499999966E-2,-3.700000048E-2,6.398437387E-2
1.430116856E0,-2.300000004E-2,8.299999684E-2,-1.330000013E-1,1.584518849E-1
1.435083851E0,-5.999999866E-2,-1.099999994E-2,-7.800000161E-2,9.902020041E-2
1.440050928E0,8.000000380E-3,-2.400000021E-2,-5.099999905E-2,5.692978060E-2
1.445018004E0,-4.500000179E-2,1.600000076E-2,-1.330000013E-1,1.413152523E-1
1.449984870E0,-5.900000036E-2,7.000000030E-2,-1.190000027E-1,1.501399372E-1
1.454951639E0,7.000000216E-3,2.000000095E-3,-5.099999905E-2,5.151698658E-2
1.459918711E0,7.000000216E-3,7.000000030E-2,-7.800000161E-2,1.050380897E-1
1.464885788E0,-4.999999888E-3,-2.500000037E-2,-7.800000161E-2,8.206095459E-2
1.469852865E0,-4.999999888E-3,4.199999943E-2,-1.330000013E-1,1.395636066E-1
1.474819644E0,-5.600000173E-2,5.200000107E-2,-7.800000161E-2,1.091970721E-1
1.479786721E0,3.900000080E-2,2.400000021E-2,1.600000076E-2,4.850773234E-2
1.484753721E0,1.200000010E-2,-7.000000030E-2,-1.330000013E-1,1.507746676E-1
1.489720788E0,-1.000000047E-3,-8.399999887E-2,-3.700000048E-2,9.179324510E-2
1.494687634E0,-3.900000080E-2,2.300000004E-2,-3.700000048E-2,5.847221648E-2
1.499654711E0,1.000000047E-3,-3.099999949E-2,-1.190000027E-1,1.229756099E-1
1.504621442E0,1.000000047E-3,6.400000304E-2,-1.330000013E-1,1.476008155E-1
1.509588519E0,-3.900000080E-2,-1.129999980E-1,-9.200000018E-2,1.508442894E-1
1.514555620E0,2.600000054E-2,-4.199999943E-2,-1.330000013E-1,1.418767082E-1
1.519522389E0,2.600000054E-2,6.700000167E-2,-7.800000161E-2,1.060613054E-1
1.524489466E0,-5.400000140E-2,1.200000010E-2,-5.099999905E-2,7.523961760E-2
1.529456558E0,2.600000054E-2,5.299999937E-2,-2.400000021E-2,6.372597564E-2
1.534423558E0,1.200000010E-2,-1.000000047E-3,-7.800000161E-2,7.892401570E-2
1.539390404E0,2.500000037E-2,-1.400000043E-2,-6.499999762E-2,7.103520058E-2
1.544357467E0,3.900000080E-2,-6.899999827E-2,4.300000146E-2,9.017205748E-2
1.549324544E0,1.099999994E-2,-1.000000047E-3,-1.059999987E-1,1.065739168E-1
1.554291554E0,-1.400000043E-2,3.700000048E-2,-6.499999762E-2,7.609204779E-2
1.559258400E0,-2.700000070E-2,7.699999958E-2,-1.190000027E-1,1.442879088E-1
1.564225477E0,1.200000010E-2,6.300000101E-2,-3.700000048E-2,7.404053056E-2
